DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N714_Exp28_Sample11_S1_BC494_N01,0,0.22,207,192,2705,4216,7011,8003,675,3,0.124,29556
N714_Exp28_Sample11_S1_BC495_N01,0,0.708,76,66,42,6821,6930,7361,16,2,0.059,60380
N714_Exp28_Sample11_S1_BC496_N01,0,0.232,207,193,68,6479,6655,7591,242,3,0.123,28196
N714_Exp28_Sample11_S1_BC497_N01,0,0.227,228,201,56,6232,6487,8078,446,4,0.197,17715
N714_Exp28_Sample11_S1_BC498_N02,0,0.232,217,201,7097,142,7344,8740,3338,1,0.16,24361
N714_Exp28_Sample11_S1_BC499_N03,0,0.229,222,204,8312,104,8520,10255,2101,4,0.169,26782
N714_Exp28_Sample11_S1_BC500_N01,0,0.468,113,98,4054,1351,5446,5754,799,3,0.054,51812
N714_Exp28_Sample11_S1_BC501_N01,0,0.289,204,190,5263,34,5374,6217,91,1,0.136,20802
N714_Exp28_Sample11_S1_BC502_N02,0,0.232,217,197,6727,68,6917,8320,1376,1,0.169,21810
N714_Exp28_Sample11_S1_BC503_N01,0,0.186,326,350,4871,26,5207,5481,531,3,0.05,52977
N714_Exp28_Sample11_S1_BC504_N01,0,0.177,347,367,4623,8,4983,5235,769,1,0.048,52616
N714_Exp28_Sample11_S1_BC505_N01,0,0.231,287,278,14,4550,4727,4919,33,0,0.039,61361
N714_Exp28_Sample11_S1_BC506_N02,0,0.275,185,177,429,117133,119051,143136,2237,30,0.168,376140
N714_Exp28_Sample11_S1_BC507_N02,0,0.475,114,98,8882,3002,11988,12725,1588,9,0.058,105571
N714_Exp28_Sample11_S1_BC508_N01,0,0.181,294,268,4113,25,4354,4497,354,0,0.032,69203
N714_Exp28_Sample11_S1_BC509_N03,0,0.437,119,108,5981,8372,14482,15458,1513,7,0.063,117204
N714_Exp28_Sample11_S1_BC510_N01,0,0.264,197,188,3540,19,3601,3777,552,2,0.047,39259
N714_Exp28_Sample11_S1_BC511_N01,0,0.222,207,196,2143,1221,3410,3846,480,2,0.113,15655
N714_Exp28_Sample11_S1_BC512_N01,0,0.067,151,139,758,2461,3265,4892,307,0,0.333,5613
N714_Exp28_Sample11_S1_BC513_N01,0,0.06,106,85,3153,63,3245,4678,52,2,0.306,5980
N714_Exp28_Sample11_S1_BC514_N02,0,0.055,172,164,80,4915,5057,6798,241,1,0.256,10893
N714_Exp28_Sample11_S1_BC515_N01,0,0.237,210,196,3077,5,3116,3379,998,0,0.078,20565
N714_Exp28_Sample11_S1_BC516_N01,0,0.299,213,196,56,2915,3021,3588,130,0,0.158,10122
N714_Exp28_Sample11_S1_BC517_N01,0,0.07,165,158,2804,58,2969,3881,32,0,0.235,6906
N714_Exp28_Sample11_S1_BC518_N01,0,0.278,212,200,0,2751,2792,2995,80,0,0.068,21084
N714_Exp28_Sample11_S1_BC519_N01,0,0.517,83,71,1071,1693,2787,3004,298,5,0.072,19779
N714_Exp28_Sample11_S1_BC520_N01,0,0.316,164,166,1449,1280,2750,2867,497,0,0.041,34165
N714_Exp28_Sample11_S1_BC521_N02,0,0.505,83,71,1878,2956,4869,5270,478,0,0.076,32850
N714_Exp28_Sample11_S1_BC522_N01,0,0.278,178,174,20,2420,2462,2573,45,0,0.043,28957
N714_Exp28_Sample11_S1_BC523_N02,0,0.077,113,86,3031,172,3269,4985,52,0,0.344,5461
N714_Exp28_Sample11_S1_BC524_N02,0,0.298,188,186,27939,56,28198,32294,11613,16,0.127,116298
N714_Exp28_Sample11_S1_BC525_N01,0,0.269,191,185,2165,10,2186,2303,585,6,0.051,21892
N714_Exp28_Sample11_S1_BC526_N01,0,0.191,220,196,1321,775,2164,2456,250,0,0.119,9493
N714_Exp28_Sample11_S1_BC527_N01,0,0.075,193,173,84,1961,2083,2938,28,0,0.291,4012
N714_Exp28_Sample11_S1_BC528_N01,0,0.257,207,194,2030,32,2082,2451,385,1,0.151,7301
N714_Exp28_Sample11_S1_BC529_N01,0,0.086,111,88,1950,22,1999,2707,4,0,0.262,4227
N714_Exp28_Sample11_S1_BC530_N01,0,0.109,96,72,1856,93,1978,2803,36849,12,0.294,3773
N714_Exp28_Sample11_S1_BC531_N02,0,0.535,85,73,1304,2348,3676,3924,353,3,0.063,29722
N714_Exp28_Sample11_S1_BC532_N01,0,0.218,210,195,1889,8,1919,1999,411,0,0.04,24304
N714_Exp28_Sample11_S1_BC533_N01,0,0.264,179,178,6,1873,1893,1961,40,1,0.035,27618
N714_Exp28_Sample11_S1_BC534_N01,0,0.244,198,186,952,896,1886,1942,332,4,0.029,33022
N714_Exp28_Sample11_S1_BC535_N01,0,0.206,293,296,6,1749,1861,1942,13,1,0.042,22628
N714_Exp28_Sample11_S1_BC536_N01,0,0.273,187,185,1811,6,1841,1890,437,1,0.026,35817
N714_Exp28_Sample11_S1_BC537_N01,0,0.159,194,173,1764,48,1832,2393,12,0,0.234,4270
N714_Exp28_Sample11_S1_BC538_N01,0,0.233,217,198,1306,476,1812,1894,368,1,0.043,21237
N714_Exp28_Sample11_S1_BC539_N01,0,0.29,179,175,8,1732,1762,1853,62,0,0.049,18243
N714_Exp28_Sample11_S1_BC540_N01,0,0.453,119,106,730,1009,1758,1803,204,0,0.025,35517
N714_Exp28_Sample11_S1_BC541_N01,0,0.069,125,109,1656,64,1736,2359,30,1,0.264,3639
N714_Exp28_Sample11_S1_BC542_N01,0,0.257,201,187,4,1700,1718,1777,92,0,0.033,26165
N714_Exp28_Sample11_S1_BC543_N01,0,0.269,189,186,1694,8,1715,1773,355,2,0.033,26505
N714_Exp28_Sample11_S1_BC544_N02,0,0.105,124,99,2645,60,2746,3729,352,0,0.264,5766
N714_Exp28_Sample11_S1_BC545_N01,0,0.277,172,172,6,1639,1656,1713,28,1,0.033,25166
N714_Exp28_Sample11_S1_BC546_N01,0,0.297,193,189,1605,10,1624,1678,281,1,0.032,25509
N714_Exp28_Sample11_S1_BC547_N01,0,0.257,193,187,6,1573,1599,1645,90,0,0.028,28862
N714_Exp28_Sample11_S1_BC548_N01,0,0.211,208,192,1562,6,1588,1671,358,1,0.05,16259
N714_Exp28_Sample11_S1_BC549_N01,0,0.079,111,95,886,642,1546,2181,10,0,0.291,2976
N714_Exp28_Sample11_S1_BC550_N01,0,0.243,188,183,6,1501,1526,1582,30,0,0.035,21815
N714_Exp28_Sample11_S1_BC551_N01,0,0.505,85,73,523,977,1521,1612,152,1,0.056,13735
N714_Exp28_Sample11_S1_BC552_N01,0,0.296,182,181,1483,8,1506,1573,256,0,0.043,17937
N714_Exp28_Sample11_S1_BC553_N01,0,0.039,102,78,168,1295,1478,2640,38,1,0.44,2033
N714_Exp28_Sample11_S1_BC554_N01,0,0.292,198,191,1454,8,1470,1521,236,1,0.034,22171
N714_Exp28_Sample11_S1_BC555_N01,0,0.267,188,186,1448,4,1463,1496,273,2,0.022,33409
N714_Exp28_Sample11_S1_BC556_N01,0,0.112,167,146,1358,54,1444,2163,1272,0,0.332,2483
N714_Exp28_Sample11_S1_BC557_N01,0,0.076,135,131,918,505,1435,2260,20,0,0.365,2284
N714_Exp28_Sample11_S1_BC558_N01,0,0.089,108,86,1351,48,1414,1967,6,0,0.281,2806
N714_Exp28_Sample11_S1_BC559_N01,0,0.057,98,80,1316,68,1396,1889,24,2,0.261,2957
N714_Exp28_Sample11_S1_BC560_N01,0,0.275,179,174,8,1346,1377,1408,33,0,0.022,31504
N714_Exp28_Sample11_S1_BC561_N01,0,0.537,82,71,486,865,1359,1455,98,0,0.066,10536
N714_Exp28_Sample11_S1_BC562_N01,0,0.24,213,201,1329,10,1351,1451,285,1,0.069,10038
N714_Exp28_Sample11_S1_BC563_N01,0,0.301,201,185,1308,0,1326,1393,259,0,0.048,14013
N714_Exp28_Sample11_S1_BC564_N01,0,0.075,167,148,1068,222,1304,1858,8,0,0.298,2459
N714_Exp28_Sample11_S1_BC565_N01,0,0.348,197,185,1261,4,1285,1327,502,0,0.032,20519
N714_Exp28_Sample11_S1_BC566_N01,0,0.072,107,85,1214,56,1278,1979,34,0,0.354,2085
N714_Exp28_Sample11_S1_BC567_N01,0,0.242,211,196,1251,8,1273,1322,207,0,0.037,17390
N714_Exp28_Sample11_S1_BC568_N01,0,0.278,192,179,2,1251,1267,1311,40,0,0.034,19091
N714_Exp28_Sample11_S1_BC569_N01,0,0.273,189,180,9,1238,1264,1321,20,0,0.043,14864
N714_Exp28_Sample11_S1_BC570_N01,0,0.173,324,337,1185,2,1258,1289,50,0,0.024,26367
N714_Exp28_Sample11_S1_BC571_N01,0,0.103,200,182,1140,68,1233,1653,480,0,0.254,2675
N714_Exp28_Sample11_S1_BC572_N01,0,0.09,155,136,1190,12,1212,1665,551,1,0.272,2475
N714_Exp28_Sample11_S1_BC573_N01,0,0.296,181,178,6,1196,1211,1248,16,0,0.03,20629
N714_Exp28_Sample11_S1_BC574_N01,0,0.063,97,75,239,958,1210,1658,28,0,0.27,2486
N714_Exp28_Sample11_S1_BC575_N01,0,0.226,201,189,2,1177,1191,1216,74,0,0.021,29166
N714_Exp28_Sample11_S1_BC576_N01,0,0.276,185,185,1174,4,1189,1258,482,0,0.055,11045
N714_Exp28_Sample11_S1_BC577_N01,0,0.224,215,198,1143,8,1178,1259,347,0,0.064,9360
N714_Exp28_Sample11_S1_BC578_N01,0,0.297,187,183,3,1157,1168,1209,68,0,0.034,17420
N714_Exp28_Sample11_S1_BC579_N01,0,0.077,128,94,243,870,1132,1566,1961,0,0.277,2275
N714_Exp28_Sample11_S1_BC580_N01,0,0.067,98,76,1059,52,1128,1748,44,1,0.355,1838
N714_Exp28_Sample11_S1_BC581_N01,0,0.205,201,177,1038,58,1122,1342,18396,5,0.164,3632
N714_Exp28_Sample11_S1_BC582_N01,0,0.319,200,188,1106,2,1121,1183,386,1,0.052,10888
N714_Exp28_Sample11_S1_BC583_N01,0,0.27,199,188,6,1097,1110,1172,44,0,0.053,10683
N714_Exp28_Sample11_S1_BC584_N01,0,0.095,132,117,708,376,1094,1733,111,0,0.369,1727
N714_Exp28_Sample11_S1_BC585_N01,0,0.285,220,206,1064,5,1093,1198,239,1,0.088,6429
N714_Exp28_Sample11_S1_BC586_N01,0,0.263,213,195,1069,7,1086,1134,116,1,0.042,13015
N714_Exp28_Sample11_S1_BC587_N01,0,0.256,198,190,2,1068,1078,1113,20,0,0.031,17324
N714_Exp28_Sample11_S1_BC588_N01,0,0.269,183,181,1029,4,1042,1079,221,0,0.034,15371
N714_Exp28_Sample11_S1_BC589_N01,0,0.063,111,93,76,954,1035,1339,16,0,0.227,2483
N714_Exp28_Sample11_S1_BC590_N01,0,0.062,185,178,64,948,1023,1269,478,0,0.194,2835
N714_Exp28_Sample11_S1_BC591_N02,0,0.07,107,82,1538,57,1610,2749,50,0,0.414,2318
N714_Exp28_Sample11_S1_BC592_N01,0,0.219,222,201,600,400,1015,1152,142,0,0.119,4451
N714_Exp28_Sample11_S1_BC593_N01,0,0.301,198,187,993,4,1003,1027,392,0,0.023,21630
N714_Exp28_Sample11_S1_BC594_N01,0,0.031,220,203,72,902,1003,1418,30,0,0.293,1922
N714_Exp28_Sample11_S1_BC595_N01,0,0.059,181,168,155,831,1002,1512,46,0,0.337,1702
N714_Exp28_Sample11_S1_BC596_N01,0,0.065,169,150,912,64,998,1495,14,1,0.332,1716
N714_Exp28_Sample11_S1_BC597_N01,0,0.233,204,192,988,2,994,1029,258,0,0.034,14781
N714_Exp28_Sample11_S1_BC598_N01,0,0.233,217,200,948,6,977,1027,145,0,0.049,10202
N714_Exp28_Sample11_S1_BC599_N01,0,0.088,156,149,236,729,973,1516,111,1,0.358,1573
N714_Exp28_Sample11_S1_BC600_N01,0,0.264,208,197,956,6,969,1000,100,0,0.031,15794
N714_Exp28_Sample11_S1_BC601_N01,0,0.295,185,181,4,955,965,985,20,0,0.02,23926
N714_Exp28_Sample11_S1_BC602_N01,0,0.188,195,179,951,3,963,995,95,0,0.032,15136
N714_Exp28_Sample11_S1_BC603_N01,0,0.258,193,186,12,936,953,975,44,0,0.023,21279
N714_Exp28_Sample11_S1_BC604_N01,0,0.059,174,157,729,200,938,1261,36,0,0.256,2020
N714_Exp28_Sample11_S1_BC605_N01,0,0.235,185,180,930,0,936,951,108,0,0.016,29829
N714_Exp28_Sample11_S1_BC606_N01,0,0.204,197,193,912,6,927,960,167,0,0.034,13642
N714_Exp28_Sample11_S1_BC607_N01,0,0.355,148,157,4,909,919,936,26,2,0.018,25455
N714_Exp28_Sample11_S1_BC608_N01,0,0.06,163,158,83,813,907,1201,42,2,0.245,2034
N714_Exp28_Sample11_S1_BC609_N01,0,0.186,216,201,492,383,888,912,141,1,0.026,17023
N714_Exp28_Sample11_S1_BC610_N01,0,0.271,202,190,861,6,882,906,182,0,0.026,16797
N714_Exp28_Sample11_S1_BC611_N01,0,0.07,111,88,817,46,879,1250,46,0,0.297,1664
N714_Exp28_Sample11_S1_BC612_N01,0,0.286,169,175,0,873,877,934,20,0,0.061,7338
N714_Exp28_Sample11_S1_BC613_N01,0,0.208,325,344,811,10,868,918,72,0,0.054,8118
N714_Exp28_Sample11_S1_BC614_N01,0,0.059,149,127,732,128,868,1261,28,0,0.312,1576
N714_Exp28_Sample11_S1_BC615_N01,0,0.065,95,74,95,756,865,1298,18,3,0.334,1483
N714_Exp28_Sample11_S1_BC616_N01,0,0.295,225,201,824,4,852,898,119,0,0.051,8463
N714_Exp28_Sample11_S1_BC617_N01,0,0.268,198,191,831,6,848,906,339,0,0.064,6771
N714_Exp28_Sample11_S1_BC618_N01,0,0.214,182,177,831,4,847,872,188,0,0.029,14916
N714_Exp28_Sample11_S1_BC619_N01,0,0.096,165,162,56,781,845,1152,8,0,0.266,1757
N714_Exp28_Sample11_S1_BC620_N01,0,0.083,100,80,128,702,836,1432,36,0,0.416,1200
N714_Exp28_Sample11_S1_BC621_N01,0,0.312,171,172,2,825,836,876,10,0,0.046,9298
N714_Exp28_Sample11_S1_BC622_N01,0,0.054,122,100,446,368,833,1379,46,0,0.396,1243
N714_Exp28_Sample11_S1_BC623_N01,0,0.067,92,72,89,727,825,1252,20,0,0.341,1389
N714_Exp28_Sample11_S1_BC624_N01,0,0.049,150,127,477,335,824,1231,42,1,0.331,1424
N714_Exp28_Sample11_S1_BC625_N01,0,0.267,178,173,800,2,807,833,122,0,0.031,13065
N714_Exp28_Sample11_S1_BC626_N01,0,0.314,197,187,791,0,797,835,130,0,0.046,8894
N714_Exp28_Sample11_S1_BC627_N01,0,0.072,154,124,739,41,787,1074,8,0,0.267,1633
N714_Exp28_Sample11_S1_BC628_N01,0,0.26,160,161,6,771,784,816,22,0,0.039,10130
N714_Exp28_Sample11_S1_BC629_N01,0,0.308,181,179,779,0,781,809,168,0,0.035,11416
N714_Exp28_Sample11_S1_BC630_N01,0,0.269,185,178,6,764,776,809,36,0,0.041,9645
N714_Exp28_Sample11_S1_BC631_N01,0,0.175,200,188,764,0,770,790,203,1,0.025,15338
N714_Exp28_Sample11_S1_BC632_N01,0,0.069,118,92,666,92,765,1254,54,2,0.39,1155
N714_Exp28_Sample11_S1_BC633_N01,0,0.075,151,139,169,589,764,1261,65,0,0.394,1144
N714_Exp28_Sample11_S1_BC634_N01,0,0.205,334,353,4,693,764,772,4,0,0.01,36991
N714_Exp28_Sample11_S1_BC635_N01,0,0.082,100,82,700,48,762,1088,70,0,0.3,1431
N714_Exp28_Sample11_S1_BC636_N01,0,0.235,165,169,2,750,757,766,24,0,0.012,32342
N714_Exp28_Sample11_S1_BC637_N01,0,0.087,162,156,595,153,755,1006,4,2,0.25,1664
N714_Exp28_Sample11_S1_BC638_N01,0,0.056,116,86,76,672,754,1129,34,0,0.332,1298
N714_Exp28_Sample11_S1_BC639_N01,0,0.076,107,85,687,50,752,1100,8,0,0.316,1348
N714_Exp28_Sample11_S1_BC640_N01,0,0.101,94,75,669,74,749,1129,12,0,0.337,1275
N714_Exp28_Sample11_S1_BC641_N01,0,0.07,169,154,212,526,749,1124,55,1,0.334,1284
N714_Exp28_Sample11_S1_BC642_N01,0,0.189,199,189,675,65,746,1097,348,0,0.32,1325
N714_Exp28_Sample11_S1_BC643_N01,0,0.088,104,78,662,66,742,982,2837,2,0.244,1666
N714_Exp28_Sample11_S1_BC644_N01,0,0.219,204,192,4,723,735,751,12,0,0.021,17374
N714_Exp28_Sample11_S1_BC645_N01,0,0.065,138,110,157,567,733,1182,97,0,0.38,1130
N714_Exp28_Sample11_S1_BC646_N01,0,0.269,199,193,724,2,731,755,8,0,0.032,11622
N714_Exp28_Sample11_S1_BC647_N02,0,0.106,160,155,259,943,1227,1792,8,0,0.315,2206
N714_Exp28_Sample11_S1_BC648_N01,0,0.535,81,70,280,430,715,745,69,0,0.04,9000
N714_Exp28_Sample11_S1_BC649_N01,0,0.104,166,143,156,537,705,1018,54,0,0.307,1295
N714_Exp28_Sample11_S1_BC650_N01,0,0.244,189,184,4,671,683,708,26,0,0.035,9788
N714_Exp28_Sample11_S1_BC651_N01,0,0.266,177,177,664,8,682,701,199,0,0.027,12697
N714_Exp28_Sample11_S1_BC652_N01,0,0.211,219,195,665,4,676,690,96,0,0.02,16773
N714_Exp28_Sample11_S1_BC653_N01,0,0.106,132,107,318,344,675,1052,18,0,0.358,1091
N714_Exp28_Sample11_S1_BC654_N01,0,0.05,105,91,576,80,668,947,16,1,0.295,1273
N714_Exp28_Sample11_S1_BC655_N01,0,0.071,114,95,570,89,663,1046,60,0,0.366,1053
N714_Exp28_Sample11_S1_BC656_N01,0,0.065,112,86,575,71,659,903,98,0,0.27,1354
N714_Exp28_Sample11_S1_BC657_N01,0,0.069,147,140,232,418,657,956,164,0,0.313,1190
N714_Exp28_Sample11_S1_BC658_N01,0,0.056,107,84,599,45,653,1029,6,0,0.365,1039
N714_Exp28_Sample11_S1_BC659_N01,0,0.274,208,187,12,631,653,685,22,0,0.047,7101
N714_Exp28_Sample11_S1_BC660_N01,0,0.083,145,123,539,97,649,855,32,0,0.241,1476
N714_Exp28_Sample11_S1_BC661_N01,0,0.039,177,161,98,539,643,964,56,0,0.333,1104
N714_Exp28_Sample11_S1_BC662_N01,0,0.039,116,96,619,18,641,863,18,0,0.257,1375
N714_Exp28_Sample11_S1_BC663_N01,0,0.261,199,185,618,6,640,668,174,0,0.042,7744
N714_Exp28_Sample11_S1_BC664_N01,0,0.066,170,159,491,130,635,939,18,1,0.324,1117
N714_Exp28_Sample11_S1_BC665_N01,0,0.076,166,155,107,524,635,1002,47,0,0.366,1008
N714_Exp28_Sample11_S1_BC666_N01,0,0.293,166,170,623,2,633,650,74,1,0.026,12209
N714_Exp28_Sample11_S1_BC667_N01,0,0.071,115,92,123,494,629,913,14,0,0.311,1144
N714_Exp28_Sample11_S1_BC668_N01,0,0.235,213,189,608,8,628,661,140,0,0.05,6398
N714_Exp28_Sample11_S1_BC669_N01,0,0.065,164,156,77,539,625,802,18,0,0.221,1538
N714_Exp28_Sample11_S1_BC670_N01,0,0.214,193,186,318,294,621,668,103,0,0.07,4522
N714_Exp28_Sample11_S1_BC671_N01,0,0.336,168,172,611,2,619,653,135,0,0.052,6051
N714_Exp28_Sample11_S1_BC672_N01,0,0.124,186,170,74,541,619,940,19,0,0.341,1041
N714_Exp28_Sample11_S1_BC673_N01,0,0.224,187,181,613,2,617,648,106,1,0.048,6555
N714_Exp28_Sample11_S1_BC674_N01,0,0.231,177,179,611,0,613,627,148,0,0.022,13831
N714_Exp28_Sample11_S1_BC675_N01,0,0.062,120,87,387,212,610,965,2739,4,0.368,965
N714_Exp28_Sample11_S1_BC676_N01,0,0.245,202,196,609,0,610,632,90,0,0.035,8866
N714_Exp28_Sample11_S1_BC677_N01,0,0.065,114,84,137,462,610,901,35,0,0.323,1075
N714_Exp28_Sample11_S1_BC678_N01,0,0.553,104,65,553,44,610,648,69,0,0.059,5307
N714_Exp28_Sample11_S1_BC679_N01,0,0.055,109,82,521,80,606,977,50,0,0.38,934
N714_Exp28_Sample11_S1_BC680_N01,0,0.078,163,154,180,421,606,788,67,0,0.231,1432
N714_Exp28_Sample11_S1_BC681_N01,0,0.07,159,156,124,475,605,944,79,1,0.359,976
N714_Exp28_Sample11_S1_BC682_N01,0,0.334,178,174,2,591,605,646,12,0,0.063,4872
N714_Exp28_Sample11_S1_BC683_N01,0,0.063,119,95,386,205,602,989,28,0,0.391,906
N714_Exp28_Sample11_S1_BC684_N01,0,0.105,168,156,230,360,602,826,48,0,0.271,1233
N714_Exp28_Sample11_S1_BC685_N01,0,0.258,208,199,591,2,600,622,76,0,0.035,8584
N714_Exp28_Sample11_S1_BC686_N01,0,0.065,158,157,172,411,593,916,78,0,0.353,971
N714_Exp28_Sample11_S1_BC687_N01,0,0.104,123,101,309,276,592,973,3304,2,0.392,891
N714_Exp28_Sample11_S1_BC688_N01,0,0.075,160,143,136,453,592,949,46,0,0.376,920
N714_Exp28_Sample11_S1_BC689_N01,0,0.038,172,161,169,413,590,838,30,0,0.296,1120
N714_Exp28_Sample11_S1_BC690_N01,0,0.075,114,91,140,432,586,907,27,0,0.354,957
N714_Exp28_Sample11_S1_BC691_N01,0,0.055,148,135,63,514,583,867,18,0,0.328,1015
N714_Exp28_Sample11_S1_BC692_N01,0,0.051,130,106,92,474,579,874,134,0,0.338,983
N714_Exp28_Sample11_S1_BC693_N01,0,0.103,128,110,375,196,576,913,48,0,0.369,909
N714_Exp28_Sample11_S1_BC694_N01,0,0.26,181,179,568,2,573,599,135,0,0.043,6699
N714_Exp28_Sample11_S1_BC695_N01,0,0.314,196,194,563,0,569,581,105,0,0.021,13871
N714_Exp28_Sample11_S1_BC696_N01,0,0.245,203,192,545,6,564,596,154,0,0.054,5350
N714_Exp28_Sample11_S1_BC697_N01,0,0.072,114,90,514,38,560,885,20,0,0.367,887
N714_Exp28_Sample11_S1_BC698_N01,0,0.385,196,184,3,553,559,589,8,0,0.051,5584
N714_Exp28_Sample11_S1_BC699_N01,0,0.076,151,150,49,501,556,765,14,0,0.273,1131
N714_Exp28_Sample11_S1_BC700_N01,0,0.083,146,121,168,373,556,819,56,0,0.321,984
N714_Exp28_Sample11_S1_BC701_N01,0,0.2,211,190,535,6,554,588,165,2,0.058,4887
N714_Exp28_Sample11_S1_BC702_N01,0,0.377,154,160,4,537,554,585,10,0,0.053,5323
N714_Exp28_Sample11_S1_BC703_N01,0,0.074,125,97,28,512,553,789,12,0,0.299,1040
N714_Exp28_Sample11_S1_BC704_N01,0,0.303,181,186,543,2,552,570,99,0,0.032,8834
N714_Exp28_Sample11_S1_BC705_N01,0,0.057,110,86,448,93,544,756,642,0,0.28,1082
N714_Exp28_Sample11_S1_BC706_N01,0,0.03,191,166,488,52,544,743,32,0,0.268,1126
N714_Exp28_Sample11_S1_BC707_N02,0,0.052,120,97,891,90,993,1450,18,0,0.315,1786
N714_Exp28_Sample11_S1_BC708_N01,0,0.085,114,79,105,423,542,785,20,0,0.31,990
N714_Exp28_Sample11_S1_BC709_N01,0,0.073,127,112,449,83,541,829,149,0,0.347,897
N714_Exp28_Sample11_S1_BC710_N01,0,0.115,116,92,507,25,541,744,14,0,0.273,1102
N714_Exp28_Sample11_S1_BC711_N01,0,0.308,186,183,4,531,535,549,6,0,0.026,10581
N714_Exp28_Sample11_S1_BC712_N01,0,0.076,180,162,185,344,534,693,341,0,0.229,1269
N714_Exp28_Sample11_S1_BC713_N01,0,0.183,196,191,14,511,534,586,16,0,0.089,3104
N714_Exp28_Sample11_S1_BC714_N01,0,0.082,120,101,417,108,529,811,23,0,0.348,876
N714_Exp28_Sample11_S1_BC715_N01,0,0.281,176,178,4,522,529,544,24,0,0.028,9682
N714_Exp28_Sample11_S1_BC716_N01,0,0.159,175,144,256,259,528,746,7695,5,0.292,1013
N714_Exp28_Sample11_S1_BC717_N01,0,0.094,132,121,344,176,528,736,24,0,0.283,1043
N714_Exp28_Sample11_S1_BC718_N01,0,0.08,158,155,108,405,527,726,14,0,0.274,1069
N714_Exp28_Sample11_S1_BC719_N01,0,0.062,139,130,210,303,525,856,98,0,0.387,798
N714_Exp28_Sample11_S1_BC720_N01,0,0.125,112,88,494,26,523,718,28,0,0.272,1070
N714_Exp28_Sample11_S1_BC721_N01,0,0.074,121,93,482,34,523,757,213,0,0.309,956
N714_Exp28_Sample11_S1_BC722_N01,0,0.049,131,103,444,69,522,715,26,0,0.27,1073
N714_Exp28_Sample11_S1_BC723_N01,0,0.172,185,179,476,40,521,659,546,0,0.209,1345
N714_Exp28_Sample11_S1_BC724_N01,0,0.078,119,96,480,30,519,625,4,0,0.17,1628
N714_Exp28_Sample11_S1_BC725_N01,0,0.274,181,182,507,4,515,538,94,2,0.043,6112
N714_Exp28_Sample11_S1_BC726_N01,0,0.259,167,175,508,1,514,531,168,2,0.032,8115
N714_Exp28_Sample11_S1_BC727_N01,0,0.067,127,92,392,117,514,868,39,0,0.408,749
N714_Exp28_Sample11_S1_BC728_N01,0,0.261,211,192,506,0,513,532,98,0,0.036,7270
N714_Exp28_Sample11_S1_BC729_N01,0,0.183,220,201,506,2,513,528,62,0,0.028,9116
N714_Exp28_Sample11_S1_BC730_N01,0,0.283,200,186,502,4,511,522,102,0,0.021,12211
N714_Exp28_Sample11_S1_BC731_N01,0,0.089,128,93,155,351,510,779,42,0,0.345,850
N714_Exp28_Sample11_S1_BC732_N01,0,0.055,150,128,251,254,507,831,43,0,0.39,766
N714_Exp28_Sample11_S1_BC733_N01,0,0.264,200,188,6,490,501,529,4,2,0.053,4819
N714_Exp28_Sample11_S1_BC734_N01,0,0.242,210,196,2,489,500,525,6,0,0.048,5336
