DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N711_Exp28_Sample9_S1_BC0485_N01,0,0.236,207,191,224,37442,38155,43321,1368,10,0.119,166893
N711_Exp28_Sample9_S1_BC0486_N01,0,0.29,202,191,37572,149,38124,42195,10214,17,0.096,204367
N711_Exp28_Sample9_S1_BC0487_N01,0,0.282,205,195,37462,119,38088,46404,13624,18,0.179,113489
N711_Exp28_Sample9_S1_BC0488_N01,0,0.267,202,190,37542,104,38037,41840,10623,13,0.091,215990
N711_Exp28_Sample9_S1_BC0489_N01,0,0.231,206,192,26926,10448,38000,43066,4927,10,0.118,168396
N711_Exp28_Sample9_S1_BC0490_N01,0,0.228,214,196,107,37152,37850,42972,1390,7,0.119,165633
N711_Exp28_Sample9_S1_BC0491_N01,0,0.313,209,193,37074,116,37729,44691,11611,17,0.156,128122
N711_Exp28_Sample9_S1_BC0492_N01,0,0.267,206,191,37027,119,37568,42061,4782,19,0.107,182591
N711_Exp28_Sample9_S1_BC0493_N01,0,0.258,210,195,36757,111,37476,43540,9487,21,0.139,141432
N711_Exp28_Sample9_S1_BC0494_N01,0,0.234,195,188,36956,96,37365,41014,4833,19,0.089,216610
N711_Exp28_Sample9_S1_BC0495_N02,0,0.281,209,195,56947,261,58000,70190,12705,32,0.174,177932
N711_Exp28_Sample9_S1_BC0496_N01,0,0.292,190,183,117,36375,36787,40169,721,11,0.084,224963
N711_Exp28_Sample9_S1_BC0497_N01,0,0.257,210,191,153,36076,36775,41637,433,12,0.117,164117
N711_Exp28_Sample9_S1_BC0498_N01,0,0.309,203,189,160,35963,36703,39898,790,21,0.08,235631
N711_Exp28_Sample9_S1_BC0499_N01,0,0.249,214,197,33637,2548,36702,42901,6370,19,0.144,133777
N711_Exp28_Sample9_S1_BC0500_N02,0,0.266,188,181,243,64393,65407,78705,1599,26,0.169,205861
N711_Exp28_Sample9_S1_BC0501_N01,0,0.25,215,196,118,35809,36604,42496,1003,16,0.139,138732
N711_Exp28_Sample9_S1_BC0502_N01,0,0.267,228,205,35561,134,36522,43185,13446,25,0.154,125149
N711_Exp28_Sample9_S1_BC0503_N01,0,0.259,216,199,35889,91,36392,40215,5776,11,0.095,197886
N711_Exp28_Sample9_S1_BC0504_N01,0,0.368,201,186,137,35676,36368,45189,2837,12,0.195,100137
N711_Exp28_Sample9_S1_BC0505_N01,0,0.287,196,187,194,35659,36231,41962,1227,12,0.137,139290
N711_Exp28_Sample9_S1_BC0506_N01,0,0.236,222,200,35025,308,36083,43340,10660,18,0.167,114526
N711_Exp28_Sample9_S1_BC0507_N01,0,0.245,200,189,35505,131,35995,41286,9206,14,0.128,147001
N711_Exp28_Sample9_S1_BC0508_N01,0,0.149,174,171,18457,17129,35972,38476,4752,21,0.065,282638
N711_Exp28_Sample9_S1_BC0509_N01,0,0.256,211,196,35391,102,35961,40163,6861,10,0.105,178305
N711_Exp28_Sample9_S1_BC0510_N01,0,0.296,213,195,174,35094,35899,40366,1001,11,0.111,168664
N711_Exp28_Sample9_S1_BC0511_N01,0,0.264,214,195,35168,135,35884,43266,17306,19,0.171,111917
N711_Exp28_Sample9_S1_BC0512_N01,0,0.255,197,184,142,35188,35817,42342,2150,6,0.154,122873
N711_Exp28_Sample9_S1_BC0513_N01,0,0.252,211,195,35161,95,35811,40223,13128,10,0.11,169683
N711_Exp28_Sample9_S1_BC0514_N01,0,0.272,211,196,35189,143,35783,41677,11193,15,0.141,133104
N711_Exp28_Sample9_S1_BC0515_N01,0,0.221,209,199,35216,102,35709,39097,8897,12,0.087,212357
N711_Exp28_Sample9_S1_BC0516_N01,0,0.278,188,187,35308,95,35698,40455,8333,20,0.118,158254
N711_Exp28_Sample9_S1_BC0517_N01,0,0.285,211,196,34937,162,35579,42011,18414,20,0.153,122805
N711_Exp28_Sample9_S1_BC0518_N01,0,0.251,207,191,227,34756,35540,41665,631,12,0.147,127454
N711_Exp28_Sample9_S1_BC0519_N02,0,0.284,195,185,195,62585,63514,77190,4249,22,0.177,191266
N711_Exp28_Sample9_S1_BC0520_N01,0,0.269,199,193,34870,117,35365,39195,8353,17,0.098,187265
N711_Exp28_Sample9_S1_BC0521_N01,0,0.297,188,183,91,34853,35288,38921,1115,12,0.093,195298
N711_Exp28_Sample9_S1_BC0522_N01,0,0.248,194,186,34768,146,35259,39137,8970,32,0.099,184213
N711_Exp28_Sample9_S1_BC0523_N01,0,0.274,205,193,34441,140,35028,40275,7896,12,0.13,140833
N711_Exp28_Sample9_S1_BC0524_N01,0,0.219,201,190,34311,327,35016,39766,11778,23,0.119,152919
N711_Exp28_Sample9_S1_BC0525_N01,0,0.326,188,184,34465,177,34903,39969,8375,18,0.127,144046
N711_Exp28_Sample9_S1_BC0526_N01,0,0.241,213,193,312,33942,34865,41020,1287,10,0.15,122643
N711_Exp28_Sample9_S1_BC0527_N01,0,0.267,208,196,34342,90,34846,39819,11685,13,0.125,145847
N711_Exp28_Sample9_S1_BC0528_N01,0,0.251,202,191,95,34320,34810,38707,1087,7,0.101,179098
N711_Exp28_Sample9_S1_BC0529_N01,0,0.269,204,192,118,34100,34635,39186,1536,4,0.116,155372
N711_Exp28_Sample9_S1_BC0530_N01,0,0.282,204,191,33675,232,34419,38835,5348,31,0.114,157554
N711_Exp28_Sample9_S1_BC0531_N01,0,0.22,201,191,33970,119,34393,38047,6497,20,0.096,185184
N711_Exp28_Sample9_S1_BC0532_N01,0,0.251,204,191,33751,160,34297,39500,8451,17,0.132,136460
N711_Exp28_Sample9_S1_BC0533_N01,0,0.255,204,196,33824,99,34296,38296,9727,16,0.104,170322
N711_Exp28_Sample9_S1_BC0534_N01,0,0.336,142,153,33837,121,34245,36707,3143,34,0.067,261263
N711_Exp28_Sample9_S1_BC0535_N01,0,0.222,199,193,33595,220,34164,38316,7776,72,0.108,163779
N711_Exp28_Sample9_S1_BC0536_N01,0,0.229,200,189,105,33636,34149,38009,721,6,0.102,174239
N711_Exp28_Sample9_S1_BC0537_N01,0,0.27,209,194,33389,98,33986,38958,5375,19,0.128,139344
N711_Exp28_Sample9_S1_BC0538_N01,0,0.229,216,198,32935,154,33682,38686,8540,31,0.129,136347
N711_Exp28_Sample9_S1_BC0539_N01,0,0.252,202,187,176,32886,33549,39131,3558,12,0.143,123778
N711_Exp28_Sample9_S1_BC0540_N01,0,0.17,190,175,32904,123,33544,39181,5126,22,0.144,122767
N711_Exp28_Sample9_S1_BC0541_N01,0,0.245,218,200,32899,113,33536,37668,9809,15,0.11,158894
N711_Exp28_Sample9_S1_BC0542_N01,0,0.274,209,192,127,32748,33421,39377,1162,16,0.151,116681
N711_Exp28_Sample9_S1_BC0543_N01,0,0.295,188,183,112,32941,33397,35681,851,15,0.064,266682
N711_Exp28_Sample9_S1_BC0544_N01,0,0.261,210,197,32801,131,33361,38928,13140,15,0.143,122793
N711_Exp28_Sample9_S1_BC0545_N01,0,0.27,200,191,152,32784,33331,36658,531,10,0.091,189541
N711_Exp28_Sample9_S1_BC0546_N01,0,0.274,199,190,32400,143,32949,36811,9640,23,0.105,162936
N711_Exp28_Sample9_S1_BC0547_N01,0,0.24,201,187,157,32351,32940,38267,929,11,0.139,124371
N711_Exp28_Sample9_S1_BC0548_N01,0,0.26,189,183,65,32517,32910,37170,633,15,0.115,149518
N711_Exp28_Sample9_S1_BC0549_N01,0,0.266,201,190,32068,266,32736,37834,8549,16,0.135,127473
N711_Exp28_Sample9_S1_BC0550_N01,0,0.217,222,202,31823,113,32535,38019,8938,17,0.144,118784
N711_Exp28_Sample9_S1_BC0551_N02,0,0.278,204,190,58759,192,59774,69622,14631,42,0.141,222302
N711_Exp28_Sample9_S1_BC0552_N02,0,0.243,209,196,53407,266,54295,64466,15665,29,0.158,182193
N711_Exp28_Sample9_S1_BC0553_N01,0,0.326,203,186,334,31418,32275,38596,1432,7,0.164,104583
N711_Exp28_Sample9_S1_BC0554_N02,0,0.238,191,187,59053,317,59843,67608,8199,20,0.115,271327
N711_Exp28_Sample9_S1_BC0555_N01,0,0.255,216,197,31309,132,32053,37005,6986,15,0.134,125633
N711_Exp28_Sample9_S1_BC0556_N01,0,0.172,219,198,31414,113,31981,37125,7985,16,0.139,121284
N711_Exp28_Sample9_S1_BC0557_N01,0,0.257,216,197,31211,103,31825,36737,7015,8,0.134,124839
N711_Exp28_Sample9_S1_BC0558_N01,0,0.3,212,193,195,31046,31803,37446,1402,20,0.151,111419
N711_Exp28_Sample9_S1_BC0559_N01,0,0.194,173,162,31092,149,31745,38709,8858,16,0.18,94249
N711_Exp28_Sample9_S1_BC0560_N01,0,0.268,222,200,30493,167,31392,38408,11886,22,0.183,91894
N711_Exp28_Sample9_S1_BC0561_N01,0,0.301,211,196,30935,103,31389,35354,6633,12,0.112,145598
N711_Exp28_Sample9_S1_BC0562_N01,0,0.253,221,198,30520,140,31285,36584,7814,21,0.145,113773
N711_Exp28_Sample9_S1_BC0563_N01,0,0.26,194,189,30843,95,31266,34401,7758,21,0.091,177094
N711_Exp28_Sample9_S1_BC0564_N01,0,0.266,201,190,30802,98,31219,34425,8433,20,0.093,173160
N711_Exp28_Sample9_S1_BC0565_N01,0,0.257,209,192,129,30672,31208,35508,587,19,0.121,134515
N711_Exp28_Sample9_S1_BC0566_N01,0,0.224,194,186,77,30737,31171,34848,1314,6,0.106,153300
N711_Exp28_Sample9_S1_BC0567_N01,0,0.241,210,194,30631,140,31157,35163,6571,25,0.114,142365
N711_Exp28_Sample9_S1_BC0568_N01,0,0.249,193,184,78,30761,31136,33696,1975,10,0.076,210382
N711_Exp28_Sample9_S1_BC0569_N01,0,0.275,212,197,127,30362,31015,35003,732,4,0.114,141708
N711_Exp28_Sample9_S1_BC0570_N01,0,0.315,208,192,104,30365,30962,36288,1035,16,0.147,111204
N711_Exp28_Sample9_S1_BC0571_N01,0,0.229,204,193,22003,8512,30958,34514,3993,15,0.103,155780
N711_Exp28_Sample9_S1_BC0572_N01,0,0.207,214,196,30335,87,30877,35229,7967,7,0.124,130585
N711_Exp28_Sample9_S1_BC0573_N01,0,0.267,217,196,29978,216,30864,38406,12654,28,0.196,84516
N711_Exp28_Sample9_S1_BC0574_N01,0,0.315,157,166,30492,121,30839,36078,9096,20,0.145,111882
N711_Exp28_Sample9_S1_BC0575_N01,0,0.227,224,200,30111,101,30807,35943,8372,14,0.143,113479
N711_Exp28_Sample9_S1_BC0576_N01,0,0.255,208,195,30300,109,30777,34374,6419,18,0.105,152574
N711_Exp28_Sample9_S1_BC0577_N01,0,0.252,200,186,120,30170,30690,36123,1217,7,0.15,107718
N711_Exp28_Sample9_S1_BC0578_N01,0,0.281,202,189,135,30016,30571,35028,559,10,0.127,125702
N711_Exp28_Sample9_S1_BC0579_N01,0,0.258,187,184,30108,137,30510,32941,4333,34,0.074,212061
N711_Exp28_Sample9_S1_BC0580_N01,0,0.225,201,190,29947,80,30369,34438,6410,23,0.118,134012
N711_Exp28_Sample9_S1_BC0581_N01,0,0.251,222,197,29720,90,30365,36022,7800,22,0.157,102337
N711_Exp28_Sample9_S1_BC0582_N01,0,0.262,215,199,29646,127,30287,34639,8558,21,0.126,126046
N711_Exp28_Sample9_S1_BC0583_N01,0,0.235,206,192,29588,316,30270,35540,19963,59,0.148,107673
N711_Exp28_Sample9_S1_BC0584_N01,0,0.295,191,185,29889,102,30245,34096,17082,39,0.113,139346
N711_Exp28_Sample9_S1_BC0585_N01,0,0.266,204,191,29694,131,30241,34583,6877,21,0.126,125936
N711_Exp28_Sample9_S1_BC0586_N01,0,0.255,200,191,29200,269,29807,33938,5435,12,0.122,127849
N711_Exp28_Sample9_S1_BC0587_N01,0,0.284,197,188,29302,147,29777,33536,6943,21,0.112,138195
N711_Exp28_Sample9_S1_BC0588_N01,0,0.305,213,194,29086,118,29713,35887,9708,23,0.172,91957
N711_Exp28_Sample9_S1_BC0589_N01,0,0.244,214,199,29069,175,29647,33476,10473,31,0.114,134951
N711_Exp28_Sample9_S1_BC0590_N01,0,0.265,209,193,76,28887,29346,33748,519,9,0.13,117852
N711_Exp28_Sample9_S1_BC0591_N01,0,0.245,213,195,28730,102,29295,32877,8420,16,0.109,139709
N711_Exp28_Sample9_S1_BC0592_N02,0,0.262,202,189,305,55620,56485,64944,587,22,0.13,227150
N711_Exp28_Sample9_S1_BC0593_N01,0,0.237,203,190,28820,109,29255,32922,3973,9,0.111,136595
N711_Exp28_Sample9_S1_BC0594_N01,0,0.218,222,201,28610,102,29248,32755,5638,20,0.107,141839
N711_Exp28_Sample9_S1_BC0595_N01,0,0.264,211,195,147,28621,29182,33170,1651,4,0.12,126651
N711_Exp28_Sample9_S1_BC0596_N01,0,0.264,200,187,151,28678,29171,33756,1357,5,0.136,112733
N711_Exp28_Sample9_S1_BC0597_N01,0,0.269,190,185,16999,11887,29152,31089,4624,8,0.062,239016
N711_Exp28_Sample9_S1_BC0598_N02,0,0.286,209,196,51228,218,52092,62732,14023,53,0.17,163368
N711_Exp28_Sample9_S1_BC0599_N01,0,0.246,212,195,28459,90,28904,33320,3760,9,0.133,114333
N711_Exp28_Sample9_S1_BC0600_N01,0,0.204,216,195,28236,250,28890,33601,7604,59,0.14,108345
N711_Exp28_Sample9_S1_BC0601_N02,0,0.285,202,188,344,48267,49368,57717,1628,9,0.145,179758
N711_Exp28_Sample9_S1_BC0602_N01,0,0.27,212,195,28214,119,28784,34230,7434,19,0.159,95832
N711_Exp28_Sample9_S1_BC0603_N01,0,0.232,214,196,28174,124,28764,32695,7779,14,0.12,124834
N711_Exp28_Sample9_S1_BC0604_N01,0,0.339,169,175,28124,205,28539,32634,5539,18,0.125,118912
N711_Exp28_Sample9_S1_BC0605_N01,0,0.263,213,200,27903,139,28417,32238,9155,13,0.119,125024
N711_Exp28_Sample9_S1_BC0606_N01,0,0.202,187,177,102,27739,28233,32521,567,11,0.132,112226
N711_Exp28_Sample9_S1_BC0607_N01,0,0.213,207,193,125,27629,28100,30915,629,11,0.091,159288
N711_Exp28_Sample9_S1_BC0608_N01,0,0.214,179,166,27408,144,28048,33981,22137,43,0.175,85621
N711_Exp28_Sample9_S1_BC0609_N01,0,0.261,204,189,27498,161,27964,32243,10698,22,0.133,110474
N711_Exp28_Sample9_S1_BC0610_N01,0,0.251,207,193,15308,12277,27945,30309,3716,22,0.078,184057
N711_Exp28_Sample9_S1_BC0611_N01,0,0.263,213,198,27347,201,27910,31601,7329,15,0.117,124526
N711_Exp28_Sample9_S1_BC0612_N01,0,0.243,198,191,27365,79,27734,31566,9988,15,0.121,119262
N711_Exp28_Sample9_S1_BC0613_N01,0,0.284,193,186,161,27188,27639,31279,1593,2,0.116,123750
N711_Exp28_Sample9_S1_BC0614_N01,0,0.258,193,189,27055,112,27436,30396,10261,27,0.097,145761
N711_Exp28_Sample9_S1_BC0615_N01,0,0.247,209,194,26815,186,27344,32922,7690,16,0.169,85839
N711_Exp28_Sample9_S1_BC0616_N01,0,0.264,213,197,26655,147,27135,30102,7287,13,0.099,142493
N711_Exp28_Sample9_S1_BC0617_N01,0,0.268,211,196,26641,105,27079,30312,10237,14,0.107,131805
N711_Exp28_Sample9_S1_BC0618_N01,0,0.155,209,189,25905,550,27065,34162,60779,99,0.208,70388
N711_Exp28_Sample9_S1_BC0619_N01,0,0.156,209,199,26511,218,27061,30989,13058,50,0.127,111676
N711_Exp28_Sample9_S1_BC0620_N01,0,0.257,209,197,26383,119,26888,31320,15975,16,0.142,99959
N711_Exp28_Sample9_S1_BC0621_N01,0,0.303,206,193,26252,78,26636,29241,10029,36,0.089,154215
N711_Exp28_Sample9_S1_BC0622_N01,0,0.229,200,188,91,26249,26634,29245,371,4,0.089,153881
N711_Exp28_Sample9_S1_BC0623_N01,0,0.27,210,197,26176,80,26609,29963,8864,15,0.112,123651
N711_Exp28_Sample9_S1_BC0624_N01,0,0.29,195,187,26176,113,26543,29653,6797,19,0.105,131299
N711_Exp28_Sample9_S1_BC0625_N01,0,0.228,212,197,25539,460,26456,30256,7902,16,0.126,110139
N711_Exp28_Sample9_S1_BC0626_N01,0,0.234,201,190,26099,69,26445,28949,4774,20,0.086,157546
N711_Exp28_Sample9_S1_BC0627_N02,0,0.268,208,195,40164,451,41115,47313,8368,34,0.131,164442
N711_Exp28_Sample9_S1_BC0628_N02,0,0.223,196,189,35087,383,35918,42588,20426,94,0.157,121361
N711_Exp28_Sample9_S1_BC0629_N01,0,0.218,214,197,25671,171,26284,30385,5350,10,0.135,102190
N711_Exp28_Sample9_S1_BC0630_N01,0,0.305,200,186,102,25525,26050,28945,1046,8,0.1,134882
N711_Exp28_Sample9_S1_BC0631_N01,0,0.268,212,194,290,24550,25223,28346,538,4,0.11,119008
N711_Exp28_Sample9_S1_BC0632_N01,0,0.273,203,193,24640,82,25055,28722,8550,21,0.128,102691
N711_Exp28_Sample9_S1_BC0633_N01,0,0.241,211,195,132,24373,24843,28031,915,2,0.114,113701
N711_Exp28_Sample9_S1_BC0634_N01,0,0.265,206,193,24165,83,24621,27970,7196,14,0.12,107277
N711_Exp28_Sample9_S1_BC0635_N02,0,0.229,176,163,41382,216,42460,50714,16172,69,0.163,138390
N711_Exp28_Sample9_S1_BC0636_N02,0,0.199,180,171,43285,408,44740,55244,2475,28,0.19,126207
N711_Exp28_Sample9_S1_BC0637_N01,0,0.277,217,199,23832,77,24338,27111,4806,9,0.102,123329
N711_Exp28_Sample9_S1_BC0638_N01,0,0.29,205,188,52,23913,24289,26821,615,10,0.094,132966
N711_Exp28_Sample9_S1_BC0639_N01,0,0.186,198,190,23643,282,24186,26348,1458,24,0.082,151641
N711_Exp28_Sample9_S1_BC0640_N01,0,0.232,213,193,111,23276,23699,26680,613,10,0.112,110324
N711_Exp28_Sample9_S1_BC0641_N01,0,0.222,206,192,126,23244,23698,27083,1396,6,0.125,99115
N711_Exp28_Sample9_S1_BC0642_N02,0,0.286,201,192,42196,144,42762,48528,14747,30,0.119,187693
N711_Exp28_Sample9_S1_BC0643_N01,0,0.242,204,193,23062,107,23462,26379,6299,14,0.111,110310
N711_Exp28_Sample9_S1_BC0644_N01,0,0.289,202,192,22961,164,23350,26172,7784,14,0.108,112473
N711_Exp28_Sample9_S1_BC0645_N01,0,0.285,211,197,22755,109,23174,25812,8410,16,0.102,117522
N711_Exp28_Sample9_S1_BC0646_N01,0,0.202,207,198,21078,1399,22770,25591,7397,13,0.11,107379
N711_Exp28_Sample9_S1_BC0647_N02,0,0.26,183,180,140,38510,38967,45851,1002,6,0.15,136996
N711_Exp28_Sample9_S1_BC0648_N01,0,0.248,210,194,21117,1017,22487,26184,15593,78,0.141,83774
N711_Exp28_Sample9_S1_BC0649_N01,0,0.219,219,200,21790,270,22398,24785,3344,10,0.096,120274
N711_Exp28_Sample9_S1_BC0650_N01,0,0.29,188,187,22055,71,22296,23987,3449,8,0.07,162036
N711_Exp28_Sample9_S1_BC0651_N01,0,0.279,217,196,89,21880,22271,25439,285,5,0.125,93469
N711_Exp28_Sample9_S1_BC0652_N01,0,0.31,175,174,21615,360,22139,25477,2969,19,0.131,88534
N711_Exp28_Sample9_S1_BC0653_N02,0,0.255,207,194,40868,136,41451,46533,8696,15,0.109,197227
N711_Exp28_Sample9_S1_BC0654_N01,0,0.278,188,188,21559,71,21771,23246,3228,6,0.063,175345
N711_Exp28_Sample9_S1_BC0655_N01,0,0.267,202,194,21104,122,21510,24103,6673,13,0.108,103836
N711_Exp28_Sample9_S1_BC0656_N03,0,0.32,181,176,181,57197,57756,68235,2170,21,0.154,198779
N711_Exp28_Sample9_S1_BC0657_N01,0,0.238,177,165,20279,131,20868,23874,5712,30,0.126,86668
N711_Exp28_Sample9_S1_BC0658_N01,0,0.245,202,191,20560,48,20832,23188,3742,7,0.102,106242
N711_Exp28_Sample9_S1_BC0659_N01,0,0.292,198,192,20406,76,20722,22833,8182,15,0.092,115749
N711_Exp28_Sample9_S1_BC0660_N01,0,0.27,209,192,56,20276,20599,23672,639,10,0.13,83101
N711_Exp28_Sample9_S1_BC0661_N01,0,0.242,208,195,20289,97,20576,22225,3107,9,0.074,142269
N711_Exp28_Sample9_S1_BC0662_N01,0,0.204,216,197,19794,86,20255,22935,5332,9,0.117,90333
N711_Exp28_Sample9_S1_BC0663_N01,0,0.267,203,186,98,19613,20043,23842,1094,4,0.159,66636
N711_Exp28_Sample9_S1_BC0664_N01,0,0.228,198,187,36,19541,19809,21800,1845,6,0.091,111964
N711_Exp28_Sample9_S1_BC0665_N01,0,0.289,212,194,236,19176,19700,24468,2429,15,0.195,54329
N711_Exp28_Sample9_S1_BC0666_N01,0,0.153,187,177,19302,84,19688,22840,1553,29,0.138,74949
N711_Exp28_Sample9_S1_BC0667_N01,0,0.247,219,199,19269,53,19682,21405,2921,2,0.08,125723
N711_Exp28_Sample9_S1_BC0668_N01,0,0.231,207,193,19333,58,19606,21634,3971,15,0.094,108062
N711_Exp28_Sample9_S1_BC0669_N02,0,0.291,205,189,31513,167,32209,39201,7863,22,0.178,96394
N711_Exp28_Sample9_S1_BC0670_N01,0,0.285,191,183,46,18706,18984,21391,742,5,0.113,87778
N711_Exp28_Sample9_S1_BC0671_N01,0,0.248,200,187,63,18703,18979,20712,939,1,0.084,116765
N711_Exp28_Sample9_S1_BC0672_N01,0,0.166,176,171,18450,90,18805,21620,5435,29,0.13,75649
N711_Exp28_Sample9_S1_BC0673_N01,0,0.267,200,187,18086,54,18348,19908,2184,12,0.078,120302
N711_Exp28_Sample9_S1_BC0674_N01,0,0.282,202,194,17960,60,18183,19861,6037,25,0.084,110821
N711_Exp28_Sample9_S1_BC0675_N02,0,0.238,165,159,24016,244,24879,29716,14048,37,0.163,81080
N711_Exp28_Sample9_S1_BC0676_N01,0,0.271,200,190,17567,114,17884,19724,3079,16,0.093,99034
N711_Exp28_Sample9_S1_BC0677_N01,0,0.262,204,192,17324,82,17662,19994,4062,8,0.117,78909
N711_Exp28_Sample9_S1_BC0678_N01,0,0.254,201,189,17273,51,17558,19192,2594,17,0.085,106216
N711_Exp28_Sample9_S1_BC0679_N01,0,0.261,221,198,71,17072,17453,19882,614,8,0.122,74598
N711_Exp28_Sample9_S1_BC0680_N01,0,0.247,210,196,7521,8992,16822,20057,2121,4,0.161,55294
N711_Exp28_Sample9_S1_BC0681_N01,0,0.199,220,197,15912,252,16545,19263,2809,9,0.141,61676
N711_Exp28_Sample9_S1_BC0682_N02,0,0.535,100,85,135,25723,26110,30358,42,11,0.14,98101
N711_Exp28_Sample9_S1_BC0683_N01,0,0.218,197,188,16027,67,16283,17522,3451,10,0.071,117986
N711_Exp28_Sample9_S1_BC0684_N01,0,0.317,133,134,96,15977,16215,18394,306,8,0.118,71376
N711_Exp28_Sample9_S1_BC0685_N01,0,0.275,192,187,15821,120,16085,17881,5120,19,0.1,82946
N711_Exp28_Sample9_S1_BC0686_N01,0,0.264,217,199,15662,42,16020,17596,2737,17,0.09,92272
N711_Exp28_Sample9_S1_BC0687_N01,0,0.238,217,196,15634,40,15905,17604,2066,8,0.097,85233
N711_Exp28_Sample9_S1_BC0688_N01,0,0.266,213,192,534,14858,15669,18240,746,5,0.141,58467
N711_Exp28_Sample9_S1_BC0689_N01,0,0.278,205,190,88,15133,15443,16655,456,14,0.073,108813
N711_Exp28_Sample9_S1_BC0690_N01,0,0.262,178,180,15100,56,15239,16762,3388,11,0.091,86564
N711_Exp28_Sample9_S1_BC0691_N01,0,0.326,136,140,30,15013,15160,16432,467,13,0.077,100585
N711_Exp28_Sample9_S1_BC0692_N01,0,0.275,209,196,14795,50,15075,16634,6908,15,0.094,83104
N711_Exp28_Sample9_S1_BC0693_N01,0,0.229,216,198,14619,152,15057,17045,3539,6,0.117,67272
N711_Exp28_Sample9_S1_BC0694_N01,0,0.257,208,192,2595,12239,15038,17476,1202,5,0.14,56664
N711_Exp28_Sample9_S1_BC0695_N01,0,0.23,212,199,14790,33,15018,16512,3030,5,0.09,85656
N711_Exp28_Sample9_S1_BC0696_N02,0,0.254,185,184,27137,102,27451,31093,6186,14,0.117,122145
N711_Exp28_Sample9_S1_BC0697_N02,0,0.337,152,164,22738,116,23047,26457,4596,23,0.129,93613
N711_Exp28_Sample9_S1_BC0698_N01,0,0.225,209,194,14345,69,14632,16982,3540,8,0.138,55557
N711_Exp28_Sample9_S1_BC0699_N01,0,0.234,206,191,14179,55,14401,15312,2673,2,0.059,123525
N711_Exp28_Sample9_S1_BC0700_N02,0,0.294,123,107,6520,18645,25402,28996,427,4,0.124,107089
N711_Exp28_Sample9_S1_BC0701_N01,0,0.316,192,184,13988,118,14332,16307,4134,15,0.121,61768
N711_Exp28_Sample9_S1_BC0702_N01,0,0.253,205,192,34,14041,14263,15772,216,8,0.096,77078
N711_Exp28_Sample9_S1_BC0703_N01,0,0.193,216,200,13630,71,13949,17126,1375,10,0.186,40255
N711_Exp28_Sample9_S1_BC0704_N02,0,0.285,206,196,25566,125,25996,28969,7238,4,0.103,131306
N711_Exp28_Sample9_S1_BC0705_N01,0,0.282,206,191,42,13473,13688,15201,185,4,0.1,71206
N711_Exp28_Sample9_S1_BC0706_N02,0,0.323,140,146,88,25884,26184,28683,816,10,0.087,154902
N711_Exp28_Sample9_S1_BC0707_N01,0,0.22,216,197,13275,47,13532,14914,2986,4,0.093,75421
N711_Exp28_Sample9_S1_BC0708_N01,0,0.214,213,196,4214,8608,13070,14910,1590,6,0.123,55330
N711_Exp28_Sample9_S1_BC0709_N01,0,0.252,183,182,12835,47,12956,14104,2955,8,0.081,81871
N711_Exp28_Sample9_S1_BC0710_N01,0,0.314,122,115,12551,70,12835,14965,10875,15,0.142,47454
N711_Exp28_Sample9_S1_BC0711_N01,0,0.248,210,197,11575,89,11837,13273,2703,12,0.108,56832
N711_Exp28_Sample9_S1_BC0712_N01,0,0.332,155,165,11672,61,11821,12721,1656,11,0.071,85610
N711_Exp28_Sample9_S1_BC0713_N01,0,0.341,154,166,11650,60,11794,12634,1565,5,0.066,90751
N711_Exp28_Sample9_S1_BC0714_N01,0,0.235,211,193,10865,249,11259,12374,2213,0,0.09,64472
N711_Exp28_Sample9_S1_BC0715_N01,0,0.228,191,186,169,10631,10955,12026,425,6,0.089,63447
N711_Exp28_Sample9_S1_BC0716_N01,0,0.335,153,164,10507,36,10631,11488,1558,12,0.075,73119
N711_Exp28_Sample9_S1_BC0717_N01,0,0.316,146,152,45,10395,10507,11076,347,3,0.051,104077
N711_Exp28_Sample9_S1_BC0718_N01,0,0.236,206,190,32,9997,10161,11422,172,3,0.11,47848
N711_Exp28_Sample9_S1_BC0719_N01,0,0.331,156,167,9966,29,10058,10648,1349,9,0.055,92502
N711_Exp28_Sample9_S1_BC0720_N01,0,0.225,217,197,9717,94,10013,11060,1871,8,0.095,54668
N711_Exp28_Sample9_S1_BC0721_N01,0,0.193,281,253,9429,38,9732,10067,1350,10,0.033,147886
N711_Exp28_Sample9_S1_BC0722_N01,0,0.271,204,195,9427,28,9534,10181,2194,6,0.064,76672
N711_Exp28_Sample9_S1_BC0723_N02,0,0.417,137,148,14637,61,14824,16614,51,8,0.108,71458
N711_Exp28_Sample9_S1_BC0724_N01,0,0.256,203,191,1672,7573,9360,10179,716,6,0.08,59815
N711_Exp28_Sample9_S1_BC0725_N01,0,0.189,201,190,8918,62,9156,10228,2030,3,0.105,45320
N711_Exp28_Sample9_S1_BC0726_N01,0,0.27,197,182,113,8727,8964,9895,395,2,0.094,49231
N711_Exp28_Sample9_S1_BC0727_N01,0,0.232,217,200,8671,69,8910,9861,1886,7,0.096,47782
N711_Exp28_Sample9_S1_BC0728_N01,0,0.355,135,136,36,8604,8697,9254,265,4,0.06,73756
