DropBarcode,FRIP,tssProportion,meanInsertSize,medianInsertSize,nHumanReads,nMouseReads,uniqueNuclearFrags,totalNuclearFrags,totalMitoFrags,totalNCfilteredFrags,duplicateProportion,librarySize
N719_Exp77_sample15_S1_BC0495_N03,0,0.353,209,189,306,166139,145544,425280,8079,556,0.658,155679
N719_Exp77_sample15_S1_BC0496_N03,0,0.281,221,205,198716,721,190055,478562,449938,501,0.603,212358
N719_Exp77_sample15_S1_BC0497_N02,0,0.304,218,201,292,144288,147382,375157,13654,283,0.607,164046
N719_Exp77_sample15_S1_BC0498_N02,0,0.336,224,206,114077,405,117132,283610,208926,293,0.587,132840
N719_Exp77_sample15_S1_BC0499_N01,0,0.315,217,202,91098,286,92646,180089,99587,134,0.486,118656
N719_Exp77_sample15_S1_BC0500_N01,0,0.264,235,212,90641,354,92481,180119,43619,113,0.487,118274
N719_Exp77_sample15_S1_BC0501_N03,0,0.252,229,213,167208,512,170844,430405,243471,346,0.603,190858
N719_Exp77_sample15_S1_BC0502_N01,0,0.369,213,196,292,90534,92036,293935,9744,149,0.687,96654
N719_Exp77_sample15_S1_BC0503_N03,0,0.373,214,198,283,147346,130356,376305,8298,342,0.654,139839
N719_Exp77_sample15_S1_BC0504_N03,0,0.337,219,202,145909,524,137659,310806,213166,351,0.557,161029
N719_Exp77_sample15_S1_BC0505_N02,0,0.283,224,209,144576,396,148517,333729,249139,297,0.555,174137
N719_Exp77_sample15_S1_BC0506_N01,0,0.418,205,181,168,90193,91650,255699,2535,102,0.642,99179
N719_Exp77_sample15_S1_BC0507_N02,0,0.365,162,168,267,128359,130327,294633,3936,258,0.558,152357
N719_Exp77_sample15_S1_BC0508_N02,0,0.36,209,193,210,123282,125465,327903,5072,240,0.617,138418
N719_Exp77_sample15_S1_BC0509_N02,0,0.323,225,208,149452,645,153017,358043,279223,391,0.573,176053
N719_Exp77_sample15_S1_BC0510_N03,0,0.282,221,208,190100,685,179899,452209,394950,497,0.602,201135
N719_Exp77_sample15_S1_BC0511_N02,0,0.273,228,208,144277,678,147923,348109,180454,301,0.575,169767
N719_Exp77_sample15_S1_BC0512_N04,0,0.286,214,199,182613,703,115510,521140,307516,648,0.778,116862
N719_Exp77_sample15_S1_BC0513_N08,0,0.41,209,194,406,237707,55962,530882,6392,916,0.895,55966
N719_Exp77_sample15_S1_BC0514_N02,0,0.334,217,202,126173,556,128870,288169,312649,364,0.553,151468
N719_Exp77_sample15_S1_BC0515_N02,0,0.343,216,204,130738,515,133403,300231,199411,256,0.556,156296
N719_Exp77_sample15_S1_BC0516_N04,0,0.28,218,201,123789,429,112221,302650,148225,371,0.629,122608
N719_Exp77_sample15_S1_BC0517_N03,0,0.318,223,203,172946,877,184499,477657,399148,648,0.614,204179
N719_Exp77_sample15_S1_BC0518_N03,0,0.317,219,202,184581,895,197194,437665,468386,667,0.549,232652
N719_Exp77_sample15_S1_BC0519_N02,0,0.273,222,207,147548,586,150816,364348,203917,281,0.586,171196
N719_Exp77_sample15_S1_BC0520_N01,0,0.335,209,196,87440,405,88895,191628,215359,221,0.536,106521
N719_Exp77_sample15_S1_BC0521_N02,0,0.264,228,210,133688,462,136635,284357,330484,286,0.519,167118
N719_Exp77_sample15_S1_BC0522_N02,0,0.295,229,210,114874,501,118212,293407,222110,295,0.597,132783
N719_Exp77_sample15_S1_BC0523_N03,0,0.396,205,188,440,154744,132800,445765,6706,406,0.702,138310
N719_Exp77_sample15_S1_BC0524_N04,0,0.337,225,205,187030,885,132273,479705,352901,619,0.724,136311
N719_Exp77_sample15_S1_BC0525_N02,0,0.33,193,193,139418,581,141822,314947,359346,304,0.55,167275
N719_Exp77_sample15_S1_BC0526_N04,0,0.247,224,213,170000,736,140241,366050,182739,316,0.617,154784
N719_Exp77_sample15_S1_BC0527_N01,0,0.279,138,123,87060,440,88173,148947,3540,155,0.408,128473
N719_Exp77_sample15_S1_BC0528_N02,0,0.262,224,203,125148,668,128637,338436,425810,445,0.62,141615
N719_Exp77_sample15_S1_BC0529_N02,0,0.394,208,186,222,119166,122982,290550,8566,349,0.577,140904
N719_Exp77_sample15_S1_BC0530_N03,0,0.295,218,201,164445,757,156728,344034,476940,491,0.544,185972
N719_Exp77_sample15_S1_BC0531_N04,0,0.312,219,202,164093,704,146660,331657,251457,490,0.558,171425
N719_Exp77_sample15_S1_BC0532_N01,0,0.277,229,209,85628,250,87269,225010,99382,90,0.612,96710
N719_Exp77_sample15_S1_BC0533_N02,0,0.248,221,201,111237,637,115177,353241,306383,384,0.674,121899
N719_Exp77_sample15_S1_BC0534_N02,0,0.326,218,203,129120,564,131910,289675,289357,263,0.545,156489
N719_Exp77_sample15_S1_BC0535_N17,0,0.286,218,200,306077,246627,107811,978482,317618,2178,0.89,107823
N719_Exp77_sample15_S1_BC0536_N01,0,0.312,220,202,85004,367,86639,180621,121280,171,0.52,105856
N719_Exp77_sample15_S1_BC0537_N01,0,0.193,217,204,85371,265,86377,148851,71904,113,0.42,123144
N719_Exp77_sample15_S1_BC0538_N02,0,0.366,217,199,224,122575,125322,282307,6157,312,0.556,146761
N719_Exp77_sample15_S1_BC0539_N04,0,0.393,217,200,401,184616,161308,426632,4372,455,0.622,177288
N719_Exp77_sample15_S1_BC0540_N03,0,0.349,210,193,237,126656,124192,296985,7279,401,0.582,141564
N719_Exp77_sample15_S1_BC0541_N03,0,0.278,218,202,132588,494,123892,313527,287546,370,0.605,138183
N719_Exp77_sample15_S1_BC0542_N01,0,0.355,217,202,183,84396,85582,180213,5827,128,0.525,103938
N719_Exp77_sample15_S1_BC0543_N03,0,0.309,213,191,169,137889,125042,279197,8863,458,0.552,147078
N719_Exp77_sample15_S1_BC0544_N03,0,0.307,222,206,123016,410,121880,241521,231077,343,0.495,153942
N719_Exp77_sample15_S1_BC0545_N02,0,0.279,219,203,116659,506,119743,349167,250301,310,0.657,128144
N719_Exp77_sample15_S1_BC0546_N03,0,0.345,207,194,140664,730,124672,316256,316290,511,0.606,138936
N719_Exp77_sample15_S1_BC0547_N01,0,0.275,229,205,83608,317,85209,175735,123033,157,0.515,104805
N719_Exp77_sample15_S1_BC0548_N02,0,0.359,205,187,149,107528,109568,183281,3198,240,0.402,161451
N719_Exp77_sample15_S1_BC0549_N02,0,0.349,203,186,207,105162,107539,271276,3404,223,0.604,120081
N719_Exp77_sample15_S1_BC0550_N01,0,0.291,203,194,83766,494,85058,125589,120046,183,0.323,149962
N719_Exp77_sample15_S1_BC0551_N01,0,0.292,217,203,83826,360,85013,139065,87118,149,0.389,128685
N719_Exp77_sample15_S1_BC0552_N04,0,0.359,222,203,181577,857,167712,423701,416556,718,0.604,187171
N719_Exp77_sample15_S1_BC0553_N02,0,0.413,211,193,256,131679,134147,274022,27110,268,0.51,166008
N719_Exp77_sample15_S1_BC0554_N02,0,0.258,212,193,124851,628,127848,310766,246963,304,0.589,144768
N719_Exp77_sample15_S1_BC0555_N02,0,0.306,222,207,132959,566,135777,292666,165830,346,0.536,162706
N719_Exp77_sample15_S1_BC0556_N02,0,0.362,211,199,131541,569,134473,313093,248849,283,0.571,155059
N719_Exp77_sample15_S1_BC0557_N02,0,0.383,207,192,248,139059,141566,251007,6351,269,0.436,196071
N719_Exp77_sample15_S1_BC0558_N02,0,0.285,220,203,102315,601,104783,255124,205758,308,0.589,118572
N719_Exp77_sample15_S1_BC0559_N02,0,0.333,217,198,391,130253,133574,275652,2695,251,0.515,164229
N719_Exp77_sample15_S1_BC0560_N03,0,0.346,209,191,296,142012,117843,430135,5443,481,0.726,121347
N719_Exp77_sample15_S1_BC0561_N01,0,0.338,223,203,80877,334,82267,150966,139544,160,0.455,110380
N719_Exp77_sample15_S1_BC0562_N04,0,0.33,200,185,335,173860,118465,483698,6522,505,0.755,120655
N719_Exp77_sample15_S1_BC0563_N03,0,0.321,220,198,146992,622,137705,320626,210993,439,0.571,158784
N719_Exp77_sample15_S1_BC0564_N03,0,0.307,217,201,152653,732,144474,353436,117417,574,0.591,163182
N719_Exp77_sample15_S1_BC0565_N02,0,0.341,220,205,136896,525,139944,324984,245519,328,0.569,161557
N719_Exp77_sample15_S1_BC0566_N03,0,0.267,226,208,161868,524,153136,360085,290316,308,0.575,175811
N719_Exp77_sample15_S1_BC0567_N03,0,0.359,215,198,346,155024,144884,375310,3757,432,0.614,160308
N719_Exp77_sample15_S1_BC0568_N05,0,0.343,203,184,287,152070,133786,358722,4364,890,0.627,146422
N719_Exp77_sample15_S1_BC0569_N02,0,0.3,215,204,123581,468,126217,285593,312898,276,0.558,147489
N719_Exp77_sample15_S1_BC0570_N01,0,0.296,207,200,79566,231,80706,153357,69686,121,0.474,105181
N719_Exp77_sample15_S1_BC0571_N02,0,0.367,210,195,114026,568,116635,271448,320370,387,0.57,134516
N719_Exp77_sample15_S1_BC0572_N02,0,0.31,224,204,90273,482,92168,176764,293625,254,0.479,119253
N719_Exp77_sample15_S1_BC0573_N02,0,0.309,222,204,124048,408,126890,319621,234927,256,0.603,141763
N719_Exp77_sample15_S1_BC0574_N03,0,0.247,221,202,125678,525,125336,267467,166004,330,0.531,151043
N719_Exp77_sample15_S1_BC0575_N05,0,0.322,219,205,155512,468,61728,399583,238131,401,0.846,61824
N719_Exp77_sample15_S1_BC0576_N02,0,0.347,210,193,185,126947,129214,255886,2412,255,0.495,163280
N719_Exp77_sample15_S1_BC0577_N01,0,0.236,231,213,78436,238,79878,184160,136493,98,0.566,92518
N719_Exp77_sample15_S1_BC0578_N02,0,0.348,205,192,196,94390,95897,204054,3863,185,0.53,115757
N719_Exp77_sample15_S1_BC0579_N04,0,0.339,206,190,336,188355,137478,493462,4200,359,0.721,141854
N719_Exp77_sample15_S1_BC0580_N02,0,0.291,230,210,121119,400,123787,250610,159810,229,0.506,154084
N719_Exp77_sample15_S1_BC0581_N02,0,0.229,219,205,119715,691,123111,351962,211727,398,0.65,132383
N719_Exp77_sample15_S1_BC0582_N03,0,0.291,210,196,114512,512,95704,324063,359064,399,0.705,99542
N719_Exp77_sample15_S1_BC0583_N02,0,0.308,221,201,96235,460,99098,287032,281210,301,0.655,106221
N719_Exp77_sample15_S1_BC0584_N04,0,0.422,215,195,380,193761,151678,448716,6203,503,0.662,161778
N719_Exp77_sample15_S1_BC0585_N01,0,0.249,228,212,76953,336,78191,152703,178977,150,0.488,99798
N719_Exp77_sample15_S1_BC0586_N01,0,0.376,206,191,133,77260,78172,156042,2534,150,0.499,98236
N719_Exp77_sample15_S1_BC0587_N02,0,0.222,238,214,93404,426,95539,232512,170200,264,0.589,108131
N719_Exp77_sample15_S1_BC0588_N04,0,0.301,207,190,226,140182,101140,289379,12220,653,0.65,108736
N719_Exp77_sample15_S1_BC0589_N03,0,0.29,218,199,141435,672,134316,327622,255820,471,0.59,151884
N719_Exp77_sample15_S1_BC0590_N01,0,0.297,217,199,76282,343,77805,214183,252771,171,0.637,84506
N719_Exp77_sample15_S1_BC0591_N02,0,0.322,205,195,106712,395,109060,278225,269737,263,0.608,121298
N719_Exp77_sample15_S1_BC0592_N03,0,0.284,209,198,143526,485,146102,329476,177013,394,0.557,171005
N719_Exp77_sample15_S1_BC0593_N02,0,0.318,218,202,109375,498,111646,214621,250455,282,0.48,144196
N719_Exp77_sample15_S1_BC0594_N03,0,0.294,218,200,151628,580,144802,360423,303560,360,0.598,162479
N719_Exp77_sample15_S1_BC0595_N04,0,0.273,221,211,181125,453,137119,427090,200251,329,0.679,144676
N719_Exp77_sample15_S1_BC0596_N01,0,0.268,225,210,75280,219,76489,135819,95886,123,0.437,105788
N719_Exp77_sample15_S1_BC0597_N02,0,0.316,207,195,107106,465,109121,242860,163586,285,0.551,128561
N719_Exp77_sample15_S1_BC0598_N02,0,0.282,210,197,117483,518,120171,277790,269559,279,0.567,139019
N719_Exp77_sample15_S1_BC0599_N01,0,0.317,194,195,75222,317,76175,120923,68089,130,0.37,119934
N719_Exp77_sample15_S1_BC0600_N04,0,0.324,215,201,167547,713,128353,396243,358029,585,0.676,135664
N719_Exp77_sample15_S1_BC0601_N02,0,0.361,220,197,184,88088,90209,211314,4873,193,0.573,103739
N719_Exp77_sample15_S1_BC0602_N01,0,0.278,226,212,74637,244,75878,147835,99974,86,0.487,97015
N719_Exp77_sample15_S1_BC0603_N02,0,0.294,222,204,117640,394,120006,236330,94853,253,0.492,152246
N719_Exp77_sample15_S1_BC0604_N02,0,0.3,222,203,122802,540,125644,323407,359449,364,0.611,139316
N719_Exp77_sample15_S1_BC0605_N01,0,0.347,228,206,73936,325,75526,181730,131969,132,0.584,85871
N719_Exp77_sample15_S1_BC0606_N03,0,0.379,201,185,322,159988,149975,394204,3149,478,0.62,165156
N719_Exp77_sample15_S1_BC0607_N02,0,0.307,235,213,96145,336,99192,263244,54304,202,0.623,108903
N719_Exp77_sample15_S1_BC0608_N02,0,0.414,195,187,352,104553,107726,209446,21019,1798,0.486,137949
N719_Exp77_sample15_S1_BC0609_N01,0,0.303,195,185,146,73768,74578,122420,865,142,0.391,112403
N719_Exp77_sample15_S1_BC0610_N02,0,0.394,201,185,312,94081,96755,203997,859,177,0.526,117420
N719_Exp77_sample15_S1_BC0611_N03,0,0.331,217,203,95925,455,83871,202109,188926,370,0.585,95302
N719_Exp77_sample15_S1_BC0612_N01,0,0.271,174,172,71774,447,74200,168195,66871,259,0.559,86630
N719_Exp77_sample15_S1_BC0613_N03,0,0.269,213,198,138520,717,131206,296845,355207,505,0.558,153328
N719_Exp77_sample15_S1_BC0614_N01,0,0.342,222,199,121,72900,74149,171335,3876,147,0.567,85794
N719_Exp77_sample15_S1_BC0615_N13,0,0.433,158,164,604,337120,73306,704952,3125,1407,0.896,73311
N719_Exp77_sample15_S1_BC0616_N02,0,0.285,203,201,102441,379,104677,269015,261132,239,0.611,116129
N719_Exp77_sample15_S1_BC0617_N03,0,0.379,216,198,127924,714,111246,336348,213470,596,0.669,118089
N719_Exp77_sample15_S1_BC0618_N01,0,0.279,228,208,72508,265,73856,178686,127740,157,0.587,83787
N719_Exp77_sample15_S1_BC0619_N01,0,0.201,229,205,72575,307,73654,133474,88941,126,0.448,99939
N719_Exp77_sample15_S1_BC0620_N03,0,0.428,207,194,572,116472,111296,326072,4957,2437,0.659,118972
N719_Exp77_sample15_S1_BC0621_N03,0,0.304,210,195,144845,602,138288,321718,79646,384,0.57,159515
N719_Exp77_sample15_S1_BC0622_N03,0,0.259,217,201,132030,622,135472,313281,300884,455,0.568,156692
N719_Exp77_sample15_S1_BC0623_N01,0,0.348,208,193,153,72089,73086,115279,1433,118,0.366,116100
N719_Exp77_sample15_S1_BC0624_N03,0,0.285,227,211,164730,513,158624,353462,44882,263,0.551,186769
N719_Exp77_sample15_S1_BC0625_N01,0,0.344,213,192,124,71581,72796,149436,1184,163,0.513,89801
N719_Exp77_sample15_S1_BC0626_N01,0,0.28,229,207,71306,359,72733,177944,200235,212,0.591,82149
N719_Exp77_sample15_S1_BC0627_N04,0,0.384,214,197,170484,667,143424,378381,247203,544,0.621,157757
N719_Exp77_sample15_S1_BC0628_N01,0,0.443,209,197,295,71405,72559,204348,5673,1240,0.645,78324
N719_Exp77_sample15_S1_BC0629_N03,0,0.376,206,192,327,134651,118590,338023,6163,377,0.649,127618
N719_Exp77_sample15_S1_BC0630_N02,0,0.306,233,211,95848,430,98783,264130,228142,293,0.626,108205
N719_Exp77_sample15_S1_BC0631_N02,0,0.279,230,212,103551,314,105865,233005,173639,168,0.546,125443
N719_Exp77_sample15_S1_BC0632_N03,0,0.392,219,203,111391,517,95605,291533,116574,394,0.672,101304
N719_Exp77_sample15_S1_BC0633_N02,0,0.354,214,199,97403,461,99547,236394,324231,308,0.579,113805
N719_Exp77_sample15_S1_BC0634_N02,0,0.248,216,204,115904,428,118476,311783,177462,228,0.62,130419
N719_Exp77_sample15_S1_BC0635_N03,0,0.31,216,200,130918,546,122116,318684,192489,429,0.617,134788
N719_Exp77_sample15_S1_BC0636_N02,0,0.349,220,198,87048,491,90015,256788,207021,296,0.649,96847
N719_Exp77_sample15_S1_BC0637_N03,0,0.337,204,188,179,101113,100482,208812,1961,199,0.519,123009
N719_Exp77_sample15_S1_BC0638_N01,0,0.251,212,202,69412,344,70579,130693,225756,159,0.46,93960
N719_Exp77_sample15_S1_BC0639_N01,0,0.377,188,181,153,69839,70559,136671,2330,129,0.484,90607
N719_Exp77_sample15_S1_BC0640_N02,0,0.367,215,198,180,100923,102648,256953,1638,200,0.601,114939
N719_Exp77_sample15_S1_BC0641_N01,0,0.317,226,205,68759,275,70096,206365,209236,140,0.66,74847
N719_Exp77_sample15_S1_BC0642_N02,0,0.367,214,198,183,80880,84381,239726,12818,300,0.648,90881
N719_Exp77_sample15_S1_BC0643_N02,0,0.315,209,191,214,111273,113301,267190,9337,181,0.576,129915
N719_Exp77_sample15_S1_BC0644_N02,0,0.314,208,200,79907,344,81085,143446,87040,206,0.435,112551
N719_Exp77_sample15_S1_BC0645_N01,0,0.293,215,203,68234,258,69049,106867,60257,121,0.354,112746
N719_Exp77_sample15_S1_BC0646_N03,0,0.335,230,206,114067,507,96584,364242,270896,454,0.735,99094
N719_Exp77_sample15_S1_BC0647_N01,0,0.184,238,213,66775,229,67918,136590,28946,57,0.503,84917
N719_Exp77_sample15_S1_BC0648_N01,0,0.368,210,193,66443,321,67593,160850,101547,145,0.58,77206
N719_Exp77_sample15_S1_BC0649_N03,0,0.271,222,203,117421,471,106052,267996,231631,394,0.604,118346
N719_Exp77_sample15_S1_BC0650_N03,0,0.334,211,196,130899,481,144013,258697,186308,447,0.443,196996
N719_Exp77_sample15_S1_BC0651_N03,0,0.393,205,190,171,93911,85926,167847,868,278,0.488,109653
N719_Exp77_sample15_S1_BC0652_N02,0,0.298,212,200,111420,343,113471,216914,138804,240,0.477,147187
N719_Exp77_sample15_S1_BC0653_N01,0,0.407,207,188,144,66242,67415,132820,2475,148,0.492,85499
N719_Exp77_sample15_S1_BC0654_N02,0,0.3,188,171,111189,530,113910,252782,300712,325,0.549,134402
N719_Exp77_sample15_S1_BC0655_N02,0,0.279,221,205,110051,497,112757,299570,294989,265,0.624,123754
N719_Exp77_sample15_S1_BC0656_N01,0,0.352,210,194,145,66128,67016,133209,706,133,0.497,84464
N719_Exp77_sample15_S1_BC0657_N03,0,0.348,216,197,133756,643,128066,278931,211210,415,0.541,152596
N719_Exp77_sample15_S1_BC0658_N02,0,0.271,226,204,107892,378,110218,250665,194736,270,0.56,128478
N719_Exp77_sample15_S1_BC0659_N03,0,0.316,194,181,103,87261,78930,161526,2292,213,0.511,97561
N719_Exp77_sample15_S1_BC0660_N01,0,0.329,205,189,171,65034,65901,135936,2839,128,0.515,81048
N719_Exp77_sample15_S1_BC0661_N02,0,0.299,220,202,84309,377,86645,217960,240805,254,0.602,96847
N719_Exp77_sample15_S1_BC0662_N01,0,0.284,229,206,64491,296,65710,146904,93514,130,0.553,77241
N719_Exp77_sample15_S1_BC0663_N01,0,0.342,226,206,64393,314,65611,126887,143951,141,0.483,84353
N719_Exp77_sample15_S1_BC0664_N03,0,0.351,218,198,106472,659,90306,309568,232190,525,0.708,93758
N719_Exp77_sample15_S1_BC0665_N01,0,0.455,210,196,323,63983,65214,181825,23997,1022,0.641,70584
N719_Exp77_sample15_S1_BC0666_N01,0,0.372,206,192,137,63139,65148,100368,1657,154,0.351,107116
N719_Exp77_sample15_S1_BC0667_N02,0,0.344,218,199,178,80307,82440,257707,25298,164,0.68,86923
N719_Exp77_sample15_S1_BC0668_N01,0,0.262,238,211,62110,296,63517,152344,162354,129,0.583,72313
N719_Exp77_sample15_S1_BC0669_N03,0,0.343,221,199,100849,493,101052,229433,152426,424,0.56,117889
N719_Exp77_sample15_S1_BC0670_N03,0,0.436,203,191,569,111043,120226,336298,73453,2981,0.643,130012
N719_Exp77_sample15_S1_BC0671_N02,0,0.346,217,201,94765,440,97205,235943,152968,261,0.588,110132
N719_Exp77_sample15_S1_BC0672_N01,0,0.299,229,212,61742,313,62838,121017,157474,155,0.481,81045
N719_Exp77_sample15_S1_BC0673_N02,0,0.318,213,197,87643,346,89443,188802,144346,242,0.526,108471
N719_Exp77_sample15_S1_BC0674_N02,0,0.291,225,205,93995,475,96456,222039,102322,204,0.566,111799
N719_Exp77_sample15_S1_BC0675_N02,0,0.325,221,200,85766,411,87792,213952,183708,257,0.59,99309
N719_Exp77_sample15_S1_BC0676_N01,0,0.332,209,196,60099,446,61719,143581,82051,204,0.57,71194
N719_Exp77_sample15_S1_BC0677_N01,0,0.451,181,180,267,60392,61301,124056,19295,952,0.506,76325
N719_Exp77_sample15_S1_BC0678_N04,0,0.368,215,198,306,129680,113069,315457,5755,428,0.642,122358
N719_Exp77_sample15_S1_BC0679_N01,0,0.288,227,209,59635,185,60791,112708,103543,101,0.461,80844
N719_Exp77_sample15_S1_BC0680_N02,0,0.284,221,202,88,82259,83703,113868,1321,115,0.265,174996
N719_Exp77_sample15_S1_BC0681_N01,0,0.287,209,199,59678,234,60499,86797,52092,131,0.303,112546
N719_Exp77_sample15_S1_BC0682_N03,0,0.283,224,204,108773,458,113228,274297,343986,411,0.587,128386
N719_Exp77_sample15_S1_BC0683_N02,0,0.37,216,199,99233,401,101363,206128,140207,216,0.508,125803
N719_Exp77_sample15_S1_BC0684_N03,0,0.302,227,203,121947,581,131680,318039,236882,368,0.586,149489
N719_Exp77_sample15_S1_BC0685_N01,0,0.293,202,187,92,59353,60128,99692,1953,113,0.397,89531
N719_Exp77_sample15_S1_BC0686_N02,0,0.309,211,189,163,83879,86000,251056,6928,206,0.657,92009
N719_Exp77_sample15_S1_BC0687_N02,0,0.302,209,194,86446,842,89190,202781,179591,589,0.56,103981
N719_Exp77_sample15_S1_BC0688_N03,0,0.298,217,202,118209,521,112126,270749,278129,387,0.586,127303
N719_Exp77_sample15_S1_BC0689_N08,0,0.324,201,198,186725,644,85554,421944,197013,668,0.797,86199
N719_Exp77_sample15_S1_BC0690_N02,0,0.337,205,194,91228,444,93693,254457,324551,257,0.632,102155
N719_Exp77_sample15_S1_BC0691_N02,0,0.335,220,202,72839,469,75259,219948,354366,296,0.658,80496
N719_Exp77_sample15_S1_BC0692_N03,0,0.389,222,206,94415,432,80988,252667,246292,300,0.679,85424
N719_Exp77_sample15_S1_BC0693_N02,0,0.344,223,204,75825,314,77381,175987,198990,208,0.56,90201
N719_Exp77_sample15_S1_BC0694_N03,0,0.286,231,205,106758,459,109329,234276,145370,311,0.533,131444
N719_Exp77_sample15_S1_BC0695_N02,0,0.349,209,201,95424,331,97534,224282,169472,186,0.565,113104
N719_Exp77_sample15_S1_BC0696_N03,0,0.338,218,204,128216,531,123564,301253,335775,386,0.59,139751
N719_Exp77_sample15_S1_BC0697_N01,0,0.28,230,207,56717,213,57950,114158,92563,115,0.492,73502
N719_Exp77_sample15_S1_BC0698_N02,0,0.326,218,201,90954,406,93046,231728,307866,264,0.598,104383
N719_Exp77_sample15_S1_BC0699_N01,0,0.351,214,198,56920,285,57847,115190,203666,146,0.498,72817
N719_Exp77_sample15_S1_BC0700_N01,0,0.237,234,207,56439,384,57538,115671,107863,191,0.503,71958
N719_Exp77_sample15_S1_BC0701_N01,0,0.344,164,154,53403,500,57361,135052,74421,294,0.575,65818
N719_Exp77_sample15_S1_BC0702_N04,0,0.261,216,201,113903,628,96014,273958,216170,445,0.65,103296
N719_Exp77_sample15_S1_BC0703_N01,0,0.346,209,193,55488,334,56501,129518,141119,195,0.564,65616
N719_Exp77_sample15_S1_BC0704_N01,0,0.328,215,200,55463,232,56467,102700,70363,116,0.45,76367
N719_Exp77_sample15_S1_BC0705_N03,0,0.315,209,197,87262,493,81546,208109,206238,289,0.608,90685
N719_Exp77_sample15_S1_BC0706_N02,0,0.328,218,203,80672,343,82483,182045,188511,209,0.547,97596
N719_Exp77_sample15_S1_BC0707_N01,0,0.271,219,202,54503,205,55459,98597,47927,115,0.438,76612
N719_Exp77_sample15_S1_BC0708_N03,0,0.337,219,200,95004,499,95078,256280,118911,334,0.629,103895
N719_Exp77_sample15_S1_BC0709_N01,0,0.298,208,197,53751,517,54969,131199,129262,269,0.581,62708
N719_Exp77_sample15_S1_BC0710_N01,0,0.315,191,184,54030,212,54824,123890,111240,120,0.557,64104
N719_Exp77_sample15_S1_BC0711_N01,0,0.277,213,197,53959,206,54789,108094,55655,120,0.493,69418
N719_Exp77_sample15_S1_BC0712_N01,0,0.329,221,205,53765,303,54737,107526,139156,121,0.491,69567
N719_Exp77_sample15_S1_BC0713_N01,0,0.303,220,202,53592,314,54731,135537,148762,119,0.596,61530
N719_Exp77_sample15_S1_BC0714_N03,0,0.455,216,198,514,88707,79661,257672,25709,2537,0.691,83471
N719_Exp77_sample15_S1_BC0715_N05,0,0.314,230,211,106721,382,49346,268962,188458,380,0.817,49564
N719_Exp77_sample15_S1_BC0716_N01,0,0.439,148,135,221,53561,54217,80245,1393,92,0.324,95183
N719_Exp77_sample15_S1_BC0717_N02,0,0.273,218,204,82207,392,84105,180740,174283,249,0.535,100956
N719_Exp77_sample15_S1_BC0718_N01,0,0.046,118,97,53814,94,54168,152623,1271,23,0.645,58465
N719_Exp77_sample15_S1_BC0719_N03,0,0.322,212,195,105234,475,98778,248108,266518,397,0.602,110468
N719_Exp77_sample15_S1_BC0720_N03,0,0.057,215,194,172,62913,47202,233362,3912,274,0.798,47554
N719_Exp77_sample15_S1_BC0721_N04,0,0.066,228,207,107883,165,84125,282139,128183,140,0.702,87627
N719_Exp77_sample15_S1_BC0722_N02,0,0.298,193,191,69996,420,71164,141844,161634,213,0.498,89520
N719_Exp77_sample15_S1_BC0723_N02,0,0.334,204,193,83926,421,88703,175842,224663,323,0.496,112008
N719_Exp77_sample15_S1_BC0724_N10,0,0.353,186,182,363,193018,-33132,466626,5278,768,1.071,0
N719_Exp77_sample15_S1_BC0725_N03,0,0.359,209,193,98337,340,93617,198198,6627,187,0.528,113336
N719_Exp77_sample15_S1_BC0726_N04,0,0.279,228,212,111032,461,75077,292667,238394,369,0.743,76774
N719_Exp77_sample15_S1_BC0727_N01,0,0.366,222,206,51628,221,52446,124988,128502,117,0.58,59868
N719_Exp77_sample15_S1_BC0728_N02,0,0.304,240,213,70920,274,73089,183517,145829,171,0.602,81750
N719_Exp77_sample15_S1_BC0729_N01,0,0.311,220,203,51471,273,52378,99065,97665,126,0.471,68517
N719_Exp77_sample15_S1_BC0730_N01,0,0.347,211,197,143,50773,51424,89812,1869,104,0.427,72301
N719_Exp77_sample15_S1_BC0731_N01,0,0.303,202,186,69,50856,51424,74653,757,57,0.311,93512
N719_Exp77_sample15_S1_BC0732_N01,0,0.34,210,195,50455,291,51358,125092,154500,146,0.589,58108
N719_Exp77_sample15_S1_BC0733_N02,0,0.394,137,134,227,73501,74487,151490,6304,165,0.508,92440
N719_Exp77_sample15_S1_BC0734_N01,0,0.356,143,150,50133,282,50794,88793,102308,135,0.428,71348
N719_Exp77_sample15_S1_BC0735_N03,0,0.363,217,201,87560,454,89582,206122,127067,340,0.565,103853
N719_Exp77_sample15_S1_BC0736_N03,0,0.324,213,197,88746,403,82568,220032,193830,274,0.625,90536
N719_Exp77_sample15_S1_BC0737_N01,0,0.304,211,199,49016,213,49815,102305,84607,126,0.513,61435
N719_Exp77_sample15_S1_BC0738_N03,0,0.437,209,194,453,91429,88168,241164,15912,2291,0.634,95935
N719_Exp77_sample15_S1_BC0739_N01,0,0.324,206,191,96,48922,49676,104228,1659,87,0.523,60460
N719_Exp77_sample15_S1_BC0740_N03,0,0.465,220,197,536,84829,76618,284731,18529,3465,0.731,78734
N719_Exp77_sample15_S1_BC0741_N01,0,0.315,223,204,47687,310,48661,123769,206569,144,0.607,54178
N719_Exp77_sample15_S1_BC0742_N03,0,0.324,219,201,79798,298,80459,192998,142893,233,0.583,91597
